OpenPrice,HighestPrice,LowestPrice,ClosePrice,Volume,High-Low,Close-Open,close-rsi %3,close-rsi %7,close-rsi %12,close-rsi %26,close-rsi %60,close-ma3,close-ma7,close-ma12,close-ma26,close-ma60,close-bias3,close-bias7,close-bias12,close-bias26,close-bias60,close-wma3,close-wma7,close-wma12,close-wma26,close-wma60,close-es0.0,close-es0.05,close-es0.1,close-es0.15,close-es0.2,close-es0.25,close-es0.3,close-es0.35,close-es0.4,close-es0.45,close-es0.5,close-es0.55,close-es0.6,close-es0.65,close-es0.7,close-es0.75,close-es0.8,close-es0.85,close-es0.9,close-es0.95,di,close-macd5,close-macd10,close-macd15,%K-4,%D-4,slow %D-4,%K-6,%D-6,slow %D-6,%K-8,%D-8,slow %D-8,%K-10,%D-10,slow %D-10,close-momentum5,close-momentum10,close-momentum15,volume_ma3,volume_ma7,volume_ma12,volume_ma26,volume_ma60,volume_ratio_3,volume_ratio_7,volume_ratio_12,volume_ratio_26,volume_ratio_60,Y,Y
9.72,9.8,9.68,9.68,206,0.12,-0.04,22.22222222,34.61538462,43.58974359,52.7607362,59.93265993,9.706666667,9.825714286,9.8275,9.827692308,9.561833333,-0.002747253,-0.014829892,-0.015008904,-0.015028178,0.01235816,9.7,9.777142857,9.812051282,9.826780627,9.704010929,9.72,9.720517648,9.722042682,9.72453737,9.727970156,9.732315393,9.737551591,9.743657881,9.750608204,9.758362518,9.766854336,9.775974308,9.785550792,9.795330274,9.804958327,9.813930818,9.82131276,9.824186422,9.809583329,9.710673376,9.71,9.7875,9.8355,9.823166667,0,25,60.41666667,0,47.22222222,55.55555556,0,47.91666667,44.62053571,0,41.33333333,44.79285714,-0.19,-0.14,-0.12,127.6666667,77,118.25,124.2692308,130.05,1.613577023,2.675324675,1.742071882,1.657691117,1.584006151,9.83,1
9.71,9.83,9.71,9.83,20,0.12,0.12,0,33.96226415,44.73684211,50.6097561,58.58585859,9.743333333,9.805714286,9.834166667,9.838461538,9.572833333,0.008894971,0.00247669,-0.000423693,-0.000860047,0.026864216,9.761666667,9.778214286,9.812435897,9.826951567,9.712803279,9.68,9.682025882,9.684204268,9.686680605,9.689594031,9.693078848,9.697265477,9.702280258,9.708243282,9.715263133,9.723427168,9.732785869,9.743330475,9.754964678,9.767470829,9.780448113,9.793050208,9.802558459,9.796624996,9.709139708,9.8,9.7775,9.8325,9.824,100,25,42.70833333,100,50,56.85185185,100,60.41666667,48.41145833,100,48.33333333,44.70714286,-0.1,-0.05,0.01,124.6666667,77.14285714,111,119.2692308,129.4,0.160427807,0.259259259,0.18018018,0.167687843,0.154559505,9.77,0
9.81,9.82,9.77,9.77,4,0.05,-0.04,78.94736842,37.5,54.44444444,58.33333333,60.57692308,9.76,9.788571429,9.8275,9.841153846,9.582666667,0.00102459,-0.001897256,-0.005850929,-0.007230234,0.019549186,9.775,9.769285714,9.802564103,9.821880342,9.71926776,9.83,9.822601294,9.815420427,9.808502091,9.801918806,9.795769712,9.790179643,9.78529809,9.781297313,9.77836841,9.776713584,9.776532228,9.777998285,9.781227041,9.78622958,9.792836085,9.800440166,9.80667469,9.799962496,9.715182722,9.7825,9.7525,9.82125,9.820833333,0,25,31.25,0,33.33333333,53.7037037,0,47.91666667,50.41666667,0,48.33333333,44.90714286,0.05,-0.08,0.01,76.66666667,69.42857143,100.8333333,113.9615385,126.05,0.052173913,0.057613169,0.039669421,0.035099561,0.031733439,9.69,0
9.8,9.8,9.68,9.69,14,0.12,-0.11,60,38.88888889,45.34883721,52.20125786,59.30599369,9.763333333,9.762857143,9.816666667,9.835,9.591333333,-0.007511096,-0.007462687,-0.012903226,-0.014743264,0.010287065,9.74,9.744642857,9.781410256,9.810683761,9.722786885,9.77,9.772630065,9.774542043,9.775775314,9.776383761,9.776442428,9.776053893,9.775354332,9.774518925,9.773765784,9.773356792,9.773592726,9.774798971,9.777297577,9.781360706,9.787127064,9.794352133,9.801173487,9.796966246,9.717923586,9.715,9.75,9.8065,9.817,8.333333333,27.08333333,25.52083333,8.333333333,18.05555556,46.06481481,8.333333333,38.54166667,50.33854167,8.333333333,49.16666667,46.19047619,-0.03,-0.28,-0.06,12.66666667,65.42857143,65.66666667,110.0769231,125.3166667,1.105263158,0.213973799,0.21319797,0.127183788,0.111716984,9.69,0
9.67,9.69,9.5,9.69,68,0.19,0.02,51.72413793,35,42.85714286,44.73684211,58.02469136,9.716666667,9.728571429,9.800833333,9.825384615,9.598166667,-0.002744425,-0.003964758,-0.011308562,-0.013779065,0.009567799,9.703333333,9.726428571,9.761923077,9.79994302,9.726021858,9.69,9.694131503,9.698454204,9.702866297,9.707276752,9.711610607,9.715816168,9.719874016,9.72380757,9.727694603,9.731678396,9.735975999,9.740879383,9.746743425,9.753952494,9.762845298,9.773481706,9.784497464,9.786269622,9.716527407,9.6425,9.73,9.77475,9.81,100,52.08333333,32.29166667,100,34.72222222,41.2037037,100,38.54166667,48.69791667,100,49.16666667,47.05714286,0.01,-0.2,-0.16,28.66666667,69.85714286,65,108.0769231,124.8,2.372093023,0.973415133,1.046153846,0.629181495,0.544871795,9.77,1
9.78,9.78,9.76,9.77,64,0.02,-0.01,0,27.77777778,38.82352941,41.25874126,56.54952077,9.716666667,9.735714286,9.794166667,9.818846154,9.606,0.005488851,0.003521643,-0.002467455,-0.004974735,0.017072663,9.73,9.736785714,9.757179487,9.795840456,9.731655738,9.69,9.690206575,9.69084542,9.691929945,9.69345535,9.695402652,9.69774485,9.700455906,9.703523028,9.706962571,9.710839198,9.715286799,9.72052763,9.726883226,9.734766746,9.744633973,9.756785365,9.770322844,9.77664266,9.715201036,9.77,9.742,9.76475,9.804333333,50,39.58333333,35.9375,50,43.05555556,37.73148148,50,32.29166667,45.65104167,50,45.83333333,47.4,-0.06,-0.1,-0.05,48.66666667,74.85714286,59.08333333,97.73076923,123.8833333,1.315068493,0.854961832,1.083215797,0.654860291,0.516615095,9.77,0
9.81,9.81,9.77,9.77,26,0.04,-0.04,50,56.09756098,45.55555556,44.37086093,57.36677116,9.743333333,9.742857143,9.7775,9.812307692,9.614333333,0.002736914,0.002785924,-0.000767067,-0.004311696,0.016191104,9.756666667,9.745357143,9.753461538,9.792222222,9.737032787,9.77,9.766010329,9.762084542,9.758289492,9.75469107,9.751350663,9.748323455,9.745659567,9.743409211,9.741633157,9.740419599,9.73990774,9.740316578,9.741974097,9.745336722,9.75097548,9.759428292,9.770274417,9.775978394,9.717940985,9.78,9.738,9.75775,9.801,0,39.58333333,39.58333333,0,43.05555556,37.03703704,0,32.29166667,43.22916667,0,35.83333333,46.6,0,-0.16,-0.11,52.66666667,57.42857143,59.66666667,95.69230769,124.0666667,0.493670886,0.452736318,0.43575419,0.27170418,0.20956475,9.91,1
9.77,9.99,9.77,9.91,136,0.22,0.14,100,56.09756098,37.17948718,44.37086093,57.91139241,9.816666667,9.775714286,9.779166667,9.812307692,9.625,0.00950764,0.013736665,0.013378781,0.009956099,0.02961039,9.84,9.787142857,9.773846154,9.799458689,9.746726776,9.77,9.769800516,9.769208454,9.768243424,9.766938214,9.765337666,9.763497037,9.761480848,9.759363684,9.757234921,9.7552098,9.753449257,9.752189947,9.751783163,9.752735706,9.75573161,9.761542634,9.770233255,9.775380554,9.720543935,9.895,9.7605,9.7565,9.801,63.63636364,53.40909091,46.16477273,63.63636364,36.99494949,34.86952862,63.63636364,40.24621212,42.27035985,63.63636364,32.1969697,44.68636364,0.22,0.19,0.06,75.33333333,47.42857143,66.16666667,96.96153846,125.2833333,1.805309735,2.86746988,2.055415617,1.402618009,1.085539444,9.93,1
9.9,9.99,9.75,9.93,247,0.24,0.03,100,72.54901961,51.19047619,50,59.6969697,9.87,9.79,9.784166667,9.815384615,9.636666667,0.006079027,0.014300306,0.014905034,0.011677116,0.030439294,9.896666667,9.825714286,9.797051282,9.808176638,9.756726776,9.91,9.902990026,9.895920845,9.888736514,9.881387643,9.873834416,9.866049111,9.858018297,9.849745474,9.841255714,9.8326049,9.823897091,9.815313968,9.807159056,9.799914994,9.794298708,9.791234107,9.791198267,9.788842499,9.730016739,9.9,9.7975,9.77375,9.8035,75,47.15909091,44.93371212,75,49.49494949,37.56313131,75,49.62121212,42.48342803,75,39.6969697,43.52272727,0.24,0.21,-0.04,136.3333333,79.85714286,83.25,100.3846154,127.6,1.811735941,3.093023256,2.966966967,2.460536398,1.935736677,9.84,0
9.94,9.94,9.84,9.84,22,0.1,-0.1,100,63.15789474,53.57142857,52.53164557,60.67073171,9.893333333,9.8,9.776666667,9.813461538,9.648,-0.005390836,0.004081633,0.006478009,0.002704292,0.019900498,9.881666667,9.838214286,9.805641026,9.81,9.763393443,9.93,9.928649501,9.926592085,9.923810477,9.920277529,9.915958604,9.910814733,9.904806404,9.89789819,9.890065071,9.88130245,9.8716434,9.861188381,9.850153386,9.838940496,9.828224031,9.818987286,9.812018527,9.802958249,9.740015902,9.865,9.842,9.786,9.797166667,0,34.65909091,43.70265152,0,48.10606061,42.57154882,0,37.12121212,39.57149621,0,39.6969697,42.95909091,0.07,0.16,-0.05,135,82.42857143,82,100.3846154,127.0666667,0.162962963,0.266897747,0.268292683,0.219157088,0.173137461,9.94,1
