OpenPrice,HighestPrice,LowestPrice,ClosePrice,Volume,High-Low,Close-Open,close-rsi %3,close-rsi %7,close-rsi %12,close-rsi %26,close-rsi %60,close-ma3,close-ma7,close-ma12,close-ma26,close-ma60,close-bias3,close-bias7,close-bias12,close-bias26,close-bias60,close-wma3,close-wma7,close-wma12,close-wma26,close-wma60,close-es0.0,close-es0.05,close-es0.1,close-es0.15,close-es0.2,close-es0.25,close-es0.3,close-es0.35,close-es0.4,close-es0.45,close-es0.5,close-es0.55,close-es0.6,close-es0.65,close-es0.7,close-es0.75,close-es0.8,close-es0.85,close-es0.9,close-es0.95,di,close-macd5,close-macd10,close-macd15,%K-4,%D-4,slow %D-4,%K-6,%D-6,slow %D-6,%K-8,%D-8,slow %D-8,%K-10,%D-10,slow %D-10,close-momentum5,close-momentum10,close-momentum15,volume_ma3,volume_ma7,volume_ma12,volume_ma26,volume_ma60,volume_ratio_3,volume_ratio_7,volume_ratio_12,volume_ratio_26,volume_ratio_60,Y,Y
33.65,33.66,33.58,33.6,162,0.08,-0.05,13.08411215,30.67484663,43.26923077,42.25352113,48.69721473,33.62666667,34.08857143,34.08083333,34.26923077,34.139,-0.000793021,-0.014332411,-0.014108614,-0.01952862,-0.015788395,33.60833333,33.91321429,34.02871795,34.14307692,34.23656284,33.57,33.57895799,33.59176765,33.60833908,33.62858622,33.6524177,33.67972397,33.71036009,33.74412303,33.78072207,33.81974211,33.86060453,33.90254431,33.94465291,33.98609653,34.02671224,34.06825652,34.11608784,34.17595549,34.2072712,33.61,33.985,34.1165,34.07233333,25,27.49505929,31.47619646,25,25.44504927,38.54469459,25,32.53487391,38.20802575,25,38.64227821,34.2465236,-0.76,-0.5,-0.46,472,328.4285714,310.75,301.1153846,383.2833333,0.343220339,0.493257938,0.521319389,0.537999745,0.422663826,34.02,1
33.77,34.02,33.77,34.02,420,0.25,0.25,3.125,34.41558442,42.15686275,40.45643154,47.85388128,33.73,34.02857143,34.09333333,34.26423077,34.14166667,0.008597688,-0.000251889,-0.002150958,-0.007127864,-0.003563583,33.805,33.89607143,34.01935897,34.12461538,34.2326612,33.6,33.5989479,33.59917677,33.60125086,33.60571724,33.61310442,33.62391719,33.63862603,33.65764921,33.68132493,33.70987105,33.74333249,33.78152659,33.82402439,33.87026757,33.92003418,33.97460522,34.03867467,34.11835994,34.17690764,33.9575,33.901,34.1025,34.065,100,38.85869565,29.95060733,100,40.25986409,37.8118797,100,41.90987391,39.34234979,100,43.08672266,35.85637368,-0.48,-0.18,0.17,354.3333333,331.5714286,327.5,303.1923077,386.4333333,1.185324553,1.26669539,1.282442748,1.385259419,1.086862762,33.91,0
34.04,34.06,33.89,33.91,188,0.17,-0.13,76.27118644,36.875,53.1120332,48.66529774,50.71684588,33.84333333,33.95285714,34.0775,34.24423077,34.145,0.001969861,-0.001262254,-0.004915267,-0.009760207,-0.006882413,33.895,33.86642857,33.99115385,34.09837607,34.22506557,34.02,33.99894739,33.97791768,33.95718763,33.93714345,33.91827611,33.90117516,33.88651911,33.87505969,33.86759622,33.86493553,33.86783287,33.87691595,33.89261586,33.9151873,33.94502563,33.98368417,34.03587347,34.10852394,34.16906225,33.9425,33.79,34.0785,34.06716667,11.76470588,41.79987212,34.3233558,11.76470588,36.95749051,36.29250186,11.76470588,33.05437519,38.67993717,11.76470588,37.20436972,36.73460611,0.2,-0.17,-0.01,256.6666667,342.4285714,327.6666667,300.0769231,385.2,0.732467532,0.549019608,0.573753815,0.626506024,0.488058152,33.72,0
33.87,34,33.65,33.72,225,0.35,-0.15,80.35714286,34.50292398,45.85152838,44.46808511,50.89928058,33.88333333,33.86142857,34.04583333,34.21192308,34.14883333,-0.004820462,-0.004176686,-0.009570432,-0.014378703,-0.012557774,33.83333333,33.80821429,33.93615385,34.05954416,34.21113115,33.91,33.91444737,33.91679177,33.91707814,33.91542869,33.91206903,33.90735255,33.90178169,33.89602387,33.8909183,33.88746776,33.88680808,33.89014957,33.89870031,33.91363111,33.93626922,33.96894734,34.01699245,34.08867155,34.15610914,33.7725,33.775,34.04575,34.057,20,39.19117647,36.83620088,20,31.19991475,33.84158643,20,34.1654863,37.98280232,20,36.70436972,37.60695619,0.15,-0.72,-0.15,277.6666667,352.7142857,304.1666667,294.7307692,378.8833333,0.81032413,0.637910085,0.739726027,0.763408587,0.59385035,33.86,1
33.51,33.86,33.49,33.86,398,0.37,0.35,58.33333333,32.41758242,42.33870968,41.17647059,51.03697024,33.83,33.77,34.0175,34.18307692,34.151,0.000886787,0.002665087,-0.00462997,-0.00945137,-0.00852098,33.82166667,33.80785714,33.9075641,34.03347578,34.2016612,33.72,33.72972237,33.73967918,33.74956172,33.75908574,33.76801726,33.77620576,33.78362359,33.79040955,33.79691323,33.80373388,33.81174444,33.82208974,33.8361552,33.85554178,33.88220192,33.91915787,33.97244358,34.05180439,34.13430368,33.7675,33.81,33.98225,34.04816667,100,57.94117647,44.44773018,100,47.86658142,36.1292331,100,42.71811788,38.53096822,100,38.44350015,37.96506339,0.26,-0.58,-0.24,270.3333333,378.1428571,303.5833333,307.6923077,379.9333333,1.472256473,1.052512278,1.311007411,1.2935,1.047552202,33.81,0
33.8,33.83,33.73,33.81,191,0.1,0.01,31.81818182,32.41758242,43.25396825,42.26804124,50.59144677,33.79666667,33.78428571,33.995,34.14423077,34.14683333,0.000394516,0.000761132,-0.005441977,-0.009788792,-0.009864263,33.81166667,33.81785714,33.87564103,34.00584046,34.19048087,33.86,33.85348612,33.84796792,33.84343426,33.83981715,33.83700431,33.83486173,33.83326826,33.83216382,33.83161096,33.83186694,33.83345944,33.83725385,33.84450088,33.85687924,33.87665144,33.9073263,33.95557704,34.03262395,34.1205885,33.795,33.847,33.916,34.02666667,80,52.94117647,47.96835038,80,56.12745098,39.64272517,80,45.89993606,38.73619581,80,45.33238904,38.93428171,-0.21,-0.55,-0.29,271.3333333,295,310.0833333,301.0384615,373.0333333,0.703931204,0.647457627,0.615963451,0.634470423,0.512018586,33.73,0
33.55,33.84,33.55,33.73,226,0.29,0.18,36.84210526,54.62962963,44.48979592,39.23240938,48.83286648,33.8,33.80714286,33.93583333,34.09461538,34.14233333,-0.002071006,-0.002281851,-0.006065368,-0.010694222,-0.012076894,33.77833333,33.80428571,33.83487179,33.9751567,34.17681421,33.81,33.81217431,33.81379679,33.81501514,33.81596343,33.81675108,33.81745852,33.81814389,33.81886553,33.81972493,33.82093347,33.82290269,33.82635231,33.83242557,33.84281547,33.85998858,33.88786104,33.93374049,34.01036156,34.10505907,33.7125,33.798,33.8495,34.001,62.06896552,65.51724138,53.8976927,62.06896552,62.3056119,45.78615227,62.06896552,53.65855675,40.27182792,62.06896552,48.38139086,40.27722611,-0.18,-0.77,-0.47,271.6666667,258.5714286,295.75,299.7307692,370.0833333,0.83190184,0.874033149,0.764158918,0.754010009,0.610673272,34.52,1
33.93,34.52,33.93,34.52,738,0.59,0.59,51.85185185,57.84313725,33.640553,35.88621444,48.74184529,34.02,33.93857143,33.9425,34.08384615,34.151,0.014697237,0.017131793,0.017014068,0.012796497,0.010804954,34.13833333,33.9825,33.92474359,34.00666667,34.18919672,33.73,33.73410872,33.73837968,33.74275227,33.74719269,33.75168777,33.75623756,33.76085036,33.76554621,33.77037622,33.77546674,33.78109648,33.78781138,33.79657662,33.80897083,33.82749143,33.85628883,33.90317941,33.9823254,34.08630612,34.3725,33.884,33.837,34.01366667,100,85.51724138,65.47920892,100,62.3056119,49.46044358,100,62.35420892,43.28692862,100,52.9268454,41.52926142,0.8,0.81,0.44,385,340.8571429,347.9166667,312.3846154,376.7166667,1.916883117,2.165129925,2.121197605,2.362472297,1.959031987,34.61,1
34.65,34.68,34.55,34.61,187,0.13,-0.04,85.86956522,75.84269663,51.35135135,47.27626459,52.25694444,34.28666667,34.02285714,33.96333333,34.07692308,34.167,0.009430294,0.017257306,0.019040141,0.015643341,0.012965727,34.43333333,34.15035714,34.0274359,34.04564103,34.2042459,34.52,34.48070544,34.44183797,34.40341284,34.36543854,34.32792194,34.29087127,34.25429763,34.21821848,34.1826693,34.14773337,34.11360306,34.08068683,34.0497748,34.02227958,34.00061858,33.98903106,33.9957025,34.03609286,34.10799082,34.6125,34.052,33.9135,34.04783333,46.15384615,72.05570292,69.00784054,46.15384615,68.03713528,54.64038437,46.15384615,64.99843969,47.34487434,46.15384615,57.54223002,43.67140663,0.75,1.04,0.17,383.6666667,307.5714286,350.75,311.8846154,368.6666667,0.487402259,0.607988853,0.533143264,0.599580713,0.507233273,34.44,0
34.53,34.54,34.37,34.44,152,0.17,-0.09,91.66666667,70.34482759,54.20875421,48.27586207,54.26287744,34.52333333,34.09857143,33.95833333,34.06961538,34.18433333,-0.002413826,0.010012988,0.014184049,0.010871406,0.00747906,34.51,34.25464286,34.10076923,34.07253561,34.21319672,34.61,34.60353527,34.5931838,34.57901193,34.56108771,34.53948049,34.51426138,34.48550417,34.45328739,34.41770118,34.37886668,34.33698169,34.2924121,34.24585362,34.19859571,34.15296393,34.11322485,34.08784713,34.09348358,34.13309127,34.4475,34.188,33.999,34.05083333,41.17647059,62.34982056,71.36000156,41.17647059,71.56654704,61.36815642,41.17647059,57.64549852,49.31182741,41.17647059,58.61639881,45.68804946,0.63,0.84,0,359,302.4285714,345.0833333,312,360.1,0.423398329,0.502598016,0.440473316,0.487179487,0.422104971,34.76,1
