OpenPrice,HighestPrice,LowestPrice,ClosePrice,Volume,High-Low,Close-Open,close-rsi %3,close-rsi %7,close-rsi %12,close-rsi %26,close-rsi %60,close-ma3,close-ma7,close-ma12,close-ma26,close-ma60,close-bias3,close-bias7,close-bias12,close-bias26,close-bias60,close-wma3,close-wma7,close-wma12,close-wma26,close-wma60,close-es0.0,close-es0.05,close-es0.1,close-es0.15,close-es0.2,close-es0.25,close-es0.3,close-es0.35,close-es0.4,close-es0.45,close-es0.5,close-es0.55,close-es0.6,close-es0.65,close-es0.7,close-es0.75,close-es0.8,close-es0.85,close-es0.9,close-es0.95,di,close-macd5,close-macd10,close-macd15,%K-4,%D-4,slow %D-4,%K-6,%D-6,slow %D-6,%K-8,%D-8,slow %D-8,%K-10,%D-10,slow %D-10,close-momentum5,close-momentum10,close-momentum15,volume_ma3,volume_ma7,volume_ma12,volume_ma26,volume_ma60,volume_ratio_3,volume_ratio_7,volume_ratio_12,volume_ratio_26,volume_ratio_60,Y
20,20,20,20,14,0,0,40,45.16129032,56.8627451,56.11510791,48.82506527,19.98666667,19.99571429,20.01166667,20.04384615,20.09966667,0.000667111,0.000214332,-0.000582993,-0.002187512,-0.004958623,19.99333333,19.99357143,20.00038462,20.02458689,20.04020219,20,19.99803147,19.99615303,19.99440673,19.99283398,19.99147314,19.99035803,19.9895177,19.98897742,19.98876084,19.98889325,19.98940628,19.9903463,19.99179286,19.99389475,19.99691333,20.00118343,20.00685921,20.01477464,20.03817693,20,19.9915,20.0025,20.0025,60,49.16666667,47.5,60,55,51.75485009,60,48.98809524,51.00514069,60,50.3015873,50.07864358,-0.02,-0.05,0.01,127,95.71428571,95.66666667,813.2692308,777.4,0.11023622,0.146268657,0.146341463,0.017214472,0.018008747,0
19.98,19.98,19.92,19.95,70,0.06,-0.03,80,53.84615385,51.11111111,55.14705882,48.69109948,19.98333333,19.99428571,20.005,20.04692308,20.09766667,-0.001668057,-0.002214919,-0.002749313,-0.004834811,-0.007347453,19.975,19.98214286,19.99089744,20.01763533,20.03529508,20,19.99990157,19.9996153,19.99916101,19.9985668,19.99786828,19.99710741,19.9963312,19.99559097,19.99494238,19.99444663,19.99417345,19.99420778,19.99466536,19.99572633,19.99768499,20.00094675,20.00583033,20.01329717,20.03626808,19.95,19.977,19.99225,20,50,57.5,50.41666667,50,46.66666667,49.17107584,50,51.66666667,51.20896465,50,50.85714286,50.23885281,-0.02,-0.08,0.02,44.66666667,95.42857143,87.91666667,621.6153846,764.8166667,1.567164179,0.733532934,0.796208531,0.112609826,0.091525202,0
19.94,19.94,19.88,19.93,46,0.06,-0.01,44.44444444,48.27586207,41.30434783,52.85714286,48.4375,19.96,19.97571429,19.9925,20.04346154,20.09483333,-0.001503006,-0.002288493,-0.003126172,-0.005660776,-0.008202772,19.94833333,19.96607143,19.97935897,20.00897436,20.02979781,19.95,19.95249508,19.95496153,19.95737415,19.95971336,19.96196707,19.96413222,19.96621592,19.96823639,19.97022407,19.97222331,19.9742954,19.97652467,19.97903248,19.98200843,19.98576375,19.9907574,19.99745578,20.00696745,20.03195468,19.92,19.965,19.9815,19.9985,83.33333333,63.33333333,53.125,83.33333333,55,49.82804233,83.33333333,57.91666667,52.71487193,83.33333333,52.52380952,50.49906205,-0.03,-0.05,-0.06,43.33333333,93.14285714,83.25,607.6923077,749.4,1.061538462,0.493865031,0.552552553,0.075696203,0.061382439,1
19.93,19.99,19.93,19.98,170,0.06,0.05,0,19.04761905,32.55813953,46.45669291,47.78067885,19.95333333,19.97,19.98666667,20.03769231,20.092,0.001336452,0.000500751,-0.000333556,-0.002879189,-0.005574358,19.95833333,19.96714286,19.9774359,20.0042735,20.02603279,19.93,19.93112475,19.93249615,19.93410612,19.93594267,19.93799177,19.94023967,19.94267557,19.94529455,19.94810083,19.95111166,19.95436247,19.9579148,19.96187111,19.9664059,19.97182281,19.97860592,19.98733741,19.99927071,20.02685694,19.97,19.9675,19.97975,19.99766667,83.33333333,69.16666667,59.79166667,83.33333333,66.11111111,53.10846561,83.33333333,55.83333333,52.39786255,83.33333333,58,51.92117605,-0.02,0.02,-0.05,95.33333333,107.2857143,87.5,420.5,721.3333333,1.783216783,1.584553928,1.942857143,0.404280618,0.235674677,0
19.98,20.01,19.97,19.97,106,0.04,-0.01,41.66666667,40.90909091,42.22222222,43.80165289,47.78067885,19.96,19.97,19.98166667,20.035,20.08816667,0.000501002,-1.78E-16,-0.000583869,-0.003244322,-0.005882402,19.96666667,19.96714286,19.97487179,19.99925926,20.02203279,19.98,19.97755624,19.97524962,19.97311592,19.97118853,19.96949794,19.9680719,19.96693645,19.96611782,19.96564537,19.96555583,19.96589936,19.96674888,19.96821622,19.97048413,19.97386711,19.97888473,19.9862368,19.99734364,20.0245141,19.98,19.964,19.98125,19.9935,0,54.16666667,61.04166667,0,56.11111111,54.90740741,0,51.66666667,52.08085317,0,54.66666667,52.67662338,-0.03,-0.09,-0.11,107.3333333,110.4285714,94.5,326.7307692,703.1666667,0.98757764,0.959896507,1.121693122,0.324426133,0.150746622,1
19.98,20.23,19.98,20.21,625,0.25,0.23,62.5,50,43.18181818,46.90265487,46.96569921,20.05333333,20.00571429,20.00083333,20.03576923,20.087,0.0078125,0.010211368,0.010457898,0.008695986,0.006123363,20.09166667,20.02714286,20.01,20.01222222,20.02602732,19.97,19.97037781,19.97052496,19.97046739,19.97023771,19.96987449,19.96942157,19.96892776,19.96844713,19.96804042,19.96777791,19.96774465,19.96804933,19.96884055,19.97033889,19.97290033,19.97710779,19.98380128,19.99460927,20.02178839,20.1575,19.9955,19.9935,20.00016667,92,64.66666667,62.83333333,92,61.44444444,56.72222222,92,61.08333333,53.10664683,92,53.86666667,52.72707071,0.26,0.19,0.16,300.3333333,154.4285714,140.5833333,194.3846154,687.4833333,2.081021088,4.047178538,4.445761707,3.21527503,0.909112948,1
20.32,20.43,20.32,20.33,846,0.11,0.01,96.66666667,80.48780488,68.25396825,50.81967213,49.11392405,20.17,20.05285714,20.03166667,20.04076923,20.08733333,0.007932573,0.013820617,0.014893086,0.014432119,0.012080581,20.23,20.10821429,20.06064103,20.03401709,20.03399454,20.21,20.19801889,20.1860525,20.17407011,20.16204754,20.14996862,20.13782647,20.12562472,20.11337885,20.10111819,20.08888896,20.07675956,20.0648296,20.05324635,20.04223722,20.03217525,20.02368623,20.01773109,20.01614835,20.03119897,20.3525,20.076,20.0265,20.02016667,9.090909091,46.10606061,58.52651515,9.090909091,52.95959596,56.38215488,9.090909091,54.71969697,53.96198593,9.090909091,51.44242424,52.86842713,0.4,0.36,0.3,525.6666667,268.1428571,205.0833333,201.3076923,692.8833333,1.609384908,3.15503463,4.125152377,4.202521972,1.220984774,1
20.38,20.4,20.3,20.37,478,0.1,-0.01,97.2972973,83.67346939,75.34246575,54.88721805,50.24752475,20.30333333,20.10571429,20.0575,20.04769231,20.08866667,0.003283533,0.013144806,0.015580207,0.016077047,0.01400458,20.33,20.1875,20.11269231,20.05840456,20.0432623,20.33,20.32340094,20.31560525,20.30661052,20.29640951,20.28499216,20.27234794,20.25846865,20.24335154,20.22700318,20.20944448,20.19071776,20.17089776,20.15011013,20.12856606,20.10663144,20.08494898,20.06457143,20.04753351,20.04613902,20.36,20.164,20.0645,20.04233333,70,42.77272727,51.9280303,70,56.29292929,57.98653199,70,55.96969697,54.73051948,70,56.77575758,53.37645022,0.39,0.41,0.39,649.6666667,334.4285714,239.75,210.5384615,695.1333333,0.735761929,1.429303716,1.993743483,2.270369017,0.687637863,0
20.36,20.36,20.29,20.34,103,0.07,-0.02,100,84.90566038,73.13432836,56.61764706,50.98522167,20.34666667,20.16142857,20.08416667,20.05230769,20.0875,-0.000327654,0.008857082,0.012738061,0.014347092,0.012570006,20.34833333,20.24607143,20.15615385,20.08005698,20.05150273,20.37,20.36767005,20.36456052,20.36049158,20.3552819,20.34874804,20.34070438,20.33096403,20.31934062,20.30565143,20.28972224,20.27139477,20.25053865,20.22707158,20.20099624,20.17247358,20.14195919,20.11038571,20.07978016,20.06233207,20.3325,20.2365,20.102,20.06533333,71.42857143,60.62987013,53.54383117,71.42857143,54.30880231,57.87133237,71.42857143,57.3982684,55.78179113,71.42857143,57.91861472,54.06542569,0.37,0.34,0.38,475.6666667,339.1428571,242.4166667,207.7692308,681.85,0.216538192,0.303706824,0.424888278,0.495742318,0.151059617,0
20.33,20.33,20.2,20.21,84,0.13,-0.12,84.21052632,88.23529412,74.24242424,54.41176471,49.11838791,20.30666667,20.20142857,20.10416667,20.05346154,20.08333333,-0.004760341,0.000424298,0.005264249,0.007806057,0.006307054,20.28,20.25821429,20.17551282,20.09173789,20.05551913,20.34,20.3413835,20.34245605,20.34307374,20.34305638,20.34218701,20.34021131,20.33683741,20.33173625,20.32454314,20.31486112,20.30226712,20.28632319,20.26659653,20.24269737,20.21435518,20.18156735,20.14482786,20.10580214,20.07621547,20.2375,20.288,20.126,20.0835,7.692307692,39.55294705,47.26540127,7.692307692,41.7019647,53.8031413,7.692307692,52.10980686,55.83718365,7.692307692,52.68784549,53.9040515,0,0.21,0.15,221.6666667,344.5714286,242.4166667,183,673.5833333,0.378947368,0.243781095,0.346510828,0.459016393,0.124706173,0
