OpenPrice,HighestPrice,LowestPrice,ClosePrice,Volume,High-Low,Close-Open,close-rsi %3,close-rsi %7,close-rsi %12,close-rsi %26,close-rsi %60,close-ma3,close-ma7,close-ma12,close-ma26,close-ma60,close-bias3,close-bias7,close-bias12,close-bias26,close-bias60,close-wma3,close-wma7,close-wma12,close-wma26,close-wma60,close-es0.0,close-es0.05,close-es0.1,close-es0.15,close-es0.2,close-es0.25,close-es0.3,close-es0.35,close-es0.4,close-es0.45,close-es0.5,close-es0.55,close-es0.6,close-es0.65,close-es0.7,close-es0.75,close-es0.8,close-es0.85,close-es0.9,close-es0.95,di,close-macd5,close-macd10,close-macd15,%K-4,%D-4,slow %D-4,%K-6,%D-6,slow %D-6,%K-8,%D-8,slow %D-8,%K-10,%D-10,slow %D-10,close-momentum5,close-momentum10,close-momentum15,volume_ma3,volume_ma7,volume_ma12,volume_ma26,volume_ma60,volume_ratio_3,volume_ratio_7,volume_ratio_12,volume_ratio_26,volume_ratio_60,Y,Y
27.39,27.39,27.31,27.32,25,0.08,-0.07,0,10.30927835,36.23853211,40.74074074,48.31299354,27.42666667,27.77428571,27.815,28.09846154,27.96083333,-0.003889159,-0.016356342,-0.017796153,-0.027704774,-0.022918964,27.37666667,27.63535714,27.76307692,27.92683761,28.06974863,27.34,27.35502766,27.37212213,27.3913015,27.41258357,27.43598423,27.46151502,27.4891779,27.51895523,27.55079315,27.58457855,27.62011642,27.65712894,27.69533071,27.73469767,27.77615604,27.82302579,27.88306152,27.96519735,28.02993276,27.335,27.699,27.86,27.85216667,12.5,3.125,33.76736111,12.5,35.41666667,49.88425926,12.5,39.75694444,48.02517361,12.5,39.58333333,46.95833333,-0.73,-0.5,-0.62,14.33333333,11.57142857,7.666666667,19.61538462,16.93333333,1.744186047,2.160493827,3.260869565,1.274509804,1.476377953,27.79,1
27.79,27.79,27.79,27.79,1,0,0,0,10.1010101,35.90909091,37.72727273,50.07440476,27.48333333,27.74714286,27.8425,28.08153846,27.96383333,0.011158278,0.001544561,-0.001885607,-0.010381855,-0.006216363,27.55833333,27.63928571,27.75923077,27.9039886,28.06414754,27.32,27.32175138,27.32521221,27.33069522,27.33851671,27.34899606,27.36245451,27.37921226,27.39958209,27.42385692,27.45228927,27.48506403,27.52227737,27.56396496,27.61028837,27.66211703,27.72242064,27.79860229,27.90067762,27.99443612,27.79,27.647,27.857,27.84233333,12.5,6.25,21.09375,12.5,20.83333333,45.48611111,12.5,31.59722222,44.85677083,12.5,40.83333333,46.375,-0.24,-0.32,-0.15,13,7.857142857,7.5,18.46153846,15.96666667,0.076923077,0.127272727,0.133333333,0.054166667,0.06263048,27.91,1
27.94,27.94,27.91,27.91,11,0.03,-0.03,61.03896104,42.85714286,57.53424658,45.31914894,50.66176471,27.67333333,27.72285714,27.84666667,28.05884615,27.97433333,0.008552156,0.00675049,0.00227436,-0.005304785,-0.002299727,27.77166667,27.68,27.76961538,27.89128205,28.06238251,27.79,27.76658757,27.74352122,27.72110428,27.69970334,27.67974901,27.66173635,27.64622429,27.63383284,27.62523561,27.62114464,27.62228522,27.62936642,27.64307723,27.66420186,27.69408777,27.73593651,27.79731195,27.88960985,27.98421431,27.9175,27.6235,27.839,27.84083333,0,6.25,10.15625,0,4.166666667,35.53240741,0,28.125,42.3828125,0,33.05555556,45.23611111,0.29,-0.2,-0.03,12.33333333,9.142857143,8.25,18.84615385,15.73333333,0.891891892,1.203125,1.333333333,0.583673469,0.699152542,27.55,0
27.79,27.79,27.55,27.55,8,0.24,-0.24,96.72131148,43.7037037,51.30890052,43.51648352,52.35250187,27.75,27.65142857,27.82416667,28.01692308,27.98416667,-0.007207207,-0.003668113,-0.009853545,-0.016665751,-0.015514726,27.71,27.63678571,27.72397436,27.85358974,28.04846995,27.91,27.90282938,27.89335212,27.88166564,27.86794067,27.85243725,27.83552091,27.8176785,27.79953313,27.78185603,27.76557232,27.75175687,27.74161985,27.7365002,27.7379413,27.74806583,27.77074921,27.81421516,27.89164887,27.9805036,27.61,27.6125,27.789,27.81883333,0,6.25,5.46875,0,4.166666667,25.5787037,0,15.625,38.34635417,0,25.27777778,42.875,0.21,-0.43,0.09,6.666666667,10.14285714,8.833333333,16.84615385,15.53333333,1.2,0.788732394,0.905660377,0.474885845,0.515021459,27.55,0
27.55,27.55,27.55,27.55,8,0,0,62.10526316,35.11904762,43.94618834,38.57442348,52.19657483,27.67,27.58285714,27.7775,27.98076923,27.98783333,-0.004336827,-0.001191216,-0.008190082,-0.015395189,-0.015643702,27.61,27.61142857,27.68179487,27.81900285,28.03423497,27.55,27.56764147,27.58433521,27.59974985,27.61358813,27.62560931,27.63565627,27.64368748,27.64981325,27.65433521,27.65778616,27.66096628,27.66497191,27.67122513,27.68155891,27.69854937,27.72659937,27.77458288,27.85748398,27.95897842,27.55,27.6405,27.744,27.82216667,0,3.125,5.46875,0,4.166666667,17.78549383,0,3.125,32.74739583,0,22.5,40.29166667,0.23,-0.53,-0.31,9,10.14285714,9.083333333,14.57692308,15.48333333,0.888888889,0.788732394,0.880733945,0.548812665,0.516684607,27.67,1
27.62,27.7,27.62,27.67,53,0.08,0.05,25,35.54216867,35.56701031,39.82683983,50.84226646,27.59,27.59,27.74083333,27.94153846,27.9955,0.002899601,0.002899601,-0.002553396,-0.009718093,-0.011626869,27.61,27.63321429,27.66525641,27.79598291,28.02381421,27.55,27.55088207,27.55343352,27.55746248,27.56271763,27.56890233,27.57569688,27.58279062,27.5899253,27.59695085,27.60389308,27.61103145,27.61898315,27.62879633,27.64209124,27.66141203,27.69127949,27.74089545,27.82673558,27.9385295,27.665,27.7065,27.70275,27.80883333,62.5,15.625,7.8125,62.5,14.58333333,13.88888889,62.5,10.9375,28.125,62.5,18.75,36.33333333,-0.12,-0.38,-0.15,23,17,13.5,14.38461538,15.8,2.304347826,3.117647059,3.925925926,3.684491979,3.35443038,27.71,1
27.67,27.71,27.67,27.71,3,0.04,0.04,25,51.82481752,39.32038835,38.76651982,51.7611026,27.64333333,27.64285714,27.71833333,27.905,27.99716667,0.002411672,0.002428941,-0.000300643,-0.006987995,-0.01025699,27.67,27.66321429,27.66051282,27.77883191,28.01445355,27.67,27.6640441,27.65834335,27.65311937,27.64854353,27.64472558,27.64170906,27.63947672,27.63797012,27.63712788,27.63694654,27.6375673,27.63938989,27.64321762,27.65046387,27.66355902,27.68702359,27.73026113,27.81106202,27.92510302,27.7,27.6885,27.66775,27.80083333,100,40.625,16.40625,100,29.16666667,12.84722222,100,23.4375,25.06510417,100,18.75,32.375,-0.2,-0.32,-0.4,21.33333333,15.57142857,11.5,13.26923077,14.98333333,0.140625,0.19266055,0.260869565,0.226086957,0.200222469,28.68,1
28.05,28.86,28.05,28.68,6,0.81,0.63,100,66.37168142,43.14720812,39.56043956,50.39370079,28.02,27.83714286,27.76833333,27.90846154,28.00766667,0.023554604,0.030278148,0.032831163,0.027645324,0.024005332,28.18833333,27.9225,27.80846154,27.83623932,28.03684153,27.71,27.70770221,27.70483434,27.70146791,27.69770871,27.6936814,27.68951272,27.68531685,27.68118805,27.67720755,27.67347327,27.67016201,27.66763393,27.66659145,27.66832471,27.67516927,27.69161887,27.72722196,27.80095582,27.91434787,28.5675,27.8185,27.721,27.83216667,77.77777778,60.06944444,29.86111111,77.77777778,40.0462963,16.04938272,77.77777778,33.15972222,23.22048611,77.77777778,26.52777778,30.19444444,1.13,1.06,0.57,20.66666667,12.85714286,11.83333333,13.15384615,15.03333333,0.290322581,0.466666667,0.507042254,0.456140351,0.399113082,29.15,1
28.7,29.15,28.7,29.15,6,0.45,0.45,100,82.69230769,60.56338028,50.82568807,52.38095238,28.51333333,28.03142857,27.86,27.92923077,28.03366667,0.022328735,0.039904189,0.046302943,0.043709375,0.039821167,28.75333333,28.25071429,28.02102564,27.92820513,28.07429508,28.68,28.63138511,28.58248343,28.53322019,28.48354174,28.43342035,28.38285382,28.3318609,28.28047522,28.2287434,28.17673663,28.12458911,28.07258036,28.02128444,27.97182729,27.92637695,27.8892951,27.87013867,27.88886024,27.95263048,29.0375,28.104,27.85825,27.894,100,85.06944444,50.34722222,100,56.71296296,24.80709877,100,44.09722222,23.76302083,100,36.52777778,30.01388889,1.6,1.81,1.17,5,13.57142857,12.25,9.038461538,15.1,1.2,0.442105263,0.489795918,0.663829787,0.397350993,28.74,0
28.78,28.78,28.73,28.74,6,0.05,-0.04,100,82.69230769,66.76829268,54.57627119,55.89123867,28.85666667,28.15,27.91916667,27.93807692,28.05866667,-0.004042971,0.020959147,0.029400352,0.028703589,0.024282456,28.86666667,28.42785714,28.15641026,27.98826211,28.09745355,29.15,29.12406926,29.09324834,29.05748303,29.01670835,28.97085509,28.91985614,28.86365131,28.80219009,28.73543453,28.66336832,28.58602401,28.50354822,28.41633489,28.32527911,28.23228271,28.14143608,28.06211787,28.01497422,28.01249895,28.7475,28.3435,27.992,27.94383333,20,74.44444444,65.05208333,20,60.0462963,34.12037037,20,45.03472222,25.44270833,20,38.52777778,30.03333333,1.07,1.42,0.66,6,12.85714286,12.08333333,7.769230769,15.03333333,1,0.466666667,0.496551724,0.772277228,0.399113082,28.74,0
